,Unnamed: 0,Unnamed: 0.1,Index,Date and Time,Speed (km/h),Distance traveled (km).1,Status,Position,Longitude,Latitude,Distance_geopy,Distance traveled (km)
747,747,747,,2017-04-24 20:38:40,0.0,280,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县,距开鲁中等职业技术学校-西北门 约452米,距开鲁中等职业技术学校 约482米",121.28600300000001,43.603316,0.0,280
748,748,748,,2017-04-24 20:39:40,0.0,280,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县,距开鲁中等职业技术学校-西北门 约452米,距开鲁中等职业技术学校 约482米",121.28600300000001,43.603316,0.0,280
749,749,749,,2017-04-24 20:40:40,0.0,280,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县,距开鲁中等职业技术学校-西北门 约452米,距开鲁中等职业技术学校 约482米",121.28600300000001,43.603316,0.0,280
750,750,750,,2017-04-24 20:41:40,0.0,280,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县,距开鲁中等职业技术学校-西北门 约452米,距开鲁中等职业技术学校 约482米",121.28600300000001,43.603316,0.0,280
751,751,751,,2017-04-24 20:42:40,0.0,280,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县,距开鲁中等职业技术学校-西北门 约452米,距开鲁中等职业技术学校 约482米",121.28600300000001,43.603316,0.0,280
752,752,752,,2017-04-24 20:43:40,0.0,280,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县,距开鲁中等职业技术学校-西北门 约452米,距开鲁中等职业技术学校 约482米",121.28600300000001,43.603316,0.0,280
753,753,753,,2017-04-24 20:44:40,0.0,280,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县,距开鲁中等职业技术学校-西北门 约452米,距开鲁中等职业技术学校 约482米",121.28600300000001,43.603316,0.0,280
754,754,754,,2017-04-24 20:45:40,0.0,280,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县,距开鲁中等职业技术学校-西北门 约452米,距开鲁中等职业技术学校 约482米",121.28600300000001,43.603316,0.0,280
755,755,755,,2017-04-24 20:46:40,0.0,280,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县,距开鲁中等职业技术学校-西北门 约452米,距开鲁中等职业技术学校 约482米",121.28600300000001,43.603316,0.0,280
756,756,756,,2017-04-24 20:47:50,43.6,281,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县,距开鲁中等职业技术学校-西北门 约320米,距开鲁中等职业技术学校 约350米",121.28986,43.603281,310.58977745606893,281
757,757,757,,2017-04-24 20:48:41,8.0,281,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县,距开鲁中等职业技术学校-西北门 约437米,距开鲁中等职业技术学校 约456米",121.292746,43.602773,239.14847566294628,281
758,758,758,,2017-04-24 20:49:41,47.3,281,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县,距王家村 约271米,距开鲁县佳乐批发商行 约479米",121.299379,43.601898999999996,542.8671409802281,281
759,759,759,,2017-04-24 20:50:37,8.0,281,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县环城南路,距开鲁县佳乐批发商行 约406米,距温馨廉租房小区 约445米",121.303725,43.601183,358.89213492461147,281
760,760,760,,2017-04-24 20:51:37,40.2,281,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县环城南路,距力帆汽车通辽华通开鲁服务店 约90米,距安居二小区 约103米",121.309063,43.600451,437.47188291125264,281
761,761,761,,2017-04-24 20:52:37,19.1,282,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县清真路,距隆兴修理厂 约38米,距中共开鲁县委党校 约123米",121.316523,43.599415,611.6583210287866,282
762,762,762,,2017-04-24 20:53:37,53.8,282,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县环城南路,距颜赫快捷宾馆 约161米,距开鲁县博物馆 约223米",121.323283,43.599296,544.5112443086409,282
763,763,763,,2017-04-24 20:54:37,42.5,282,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县,距东关村 约222米,距内蒙古通辽市开鲁县兴东嘉园二期 约236米",121.33405800000001,43.599353,867.6827692517035,282
764,764,764,,2017-04-24 20:55:37,51.3,283,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县利牛路,距开鲁公路客运站 约122米,距南四合村 约258米",121.342955,43.602971000000004,821.640751811263,283
765,765,765,,2017-04-24 20:56:37,56.0,283,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县,距吉祥村 约281米,距鑫金凯粮油超市 约364米",121.35280800000001,43.606941,907.8894670731111,283
766,766,766,,2017-04-24 20:57:37,69.7,284,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县,距育生村 约397米,距通辽市祥源金属回收公司 约420米",121.364433,43.611588,1069.1156611704446,284
767,767,767,,2017-04-24 20:58:37,63.1,284,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县,距开鲁县公路路政管理大队 约709米",121.376911,43.616588,1148.1395553761938,284
768,768,768,,2017-04-24 20:59:21,4.2,285,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县,距大树营子村 约556米",121.38455,43.619631,701.8857470712862,285
769,769,769,,2017-04-24 21:00:30,68.4,285,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县G303(集锡线),距大树营子村 约394米,距天龙希望小学 约511米",121.39406799999999,43.623263,866.0835262452526,285
770,770,770,,2017-04-24 21:01:30,57.4,286,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县,距公兴当村 约378米",121.40678999999999,43.627019,1105.8986572774697,286
771,771,771,,2017-04-24 21:02:30,66.9,286,"ACC开,3D定位,天线正常",内蒙古自治区通辽市开鲁县,121.41950800000001,43.630575,1097.3347147847317,286
772,772,772,,2017-04-24 21:03:30,69.0,287,"ACC开,3D定位,天线正常",内蒙古自治区通辽市开鲁县,121.43325800000001,43.631995,1117.8417321082827,287
773,773,773,,2017-04-24 21:04:30,73.3,287,"ACC开,3D定位,天线正常",内蒙古自治区通辽市开鲁县,121.447751,43.632271,1166.8196261896355,287
774,774,774,,2017-04-24 21:05:30,67.4,288,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县,距大有庄村 约408米,距开鲁县公路管理段大有庄道班 约623米",121.461023,43.636497999999996,1166.9513733594442,288
775,775,775,,2017-04-24 21:06:30,70.5,289,"ACC开,3D定位,天线正常",内蒙古自治区通辽市开鲁县,121.474015,43.642131,1218.759811534368,289
776,776,776,,2017-04-24 21:07:30,74.1,289,"ACC开,3D定位,天线正常",内蒙古自治区通辽市开鲁县,121.487206,43.64712100000001,1197.690097519885,289
777,777,777,,2017-04-24 21:08:30,74.1,290,"ACC开,3D定位,天线正常",内蒙古自治区通辽市开鲁县,121.501543,43.652543,1301.5755050201492,290
778,778,778,,2017-04-24 21:09:30,75.6,290,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县,距电报局村 约472米",121.51416599999999,43.657308,1145.4420353092282,290
779,779,779,,2017-04-24 21:10:30,65.6,291,"ACC开,3D定位,天线正常",内蒙古自治区通辽市开鲁县,121.52776899999999,43.661635,1195.3937193412585,291
780,780,780,,2017-04-24 21:11:30,70.0,292,"ACC开,3D定位,天线正常",内蒙古自治区通辽市开鲁县,121.53992099999999,43.66211,978.9509442379783,292
781,781,781,,2017-04-24 21:12:30,54.7,292,"ACC开,3D定位,天线正常",内蒙古自治区通辽市开鲁县,121.553379,43.66268,1084.4260309147894,292
782,782,782,,2017-04-24 21:13:30,66.2,293,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县,距金家店站 约472米",121.56503300000001,43.663168,939.0179468978727,293
783,783,783,,2017-04-24 21:14:30,72.9,293,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县,距金宝屯村 约676米",121.578704,43.663733,1101.4799322315505,293
784,784,784,,2017-04-24 21:15:30,69.2,294,"ACC开,3D定位,天线正常",内蒙古自治区通辽市开鲁县,121.59258899999999,43.664311,1118.737865705233,294
785,785,785,,2017-04-24 21:16:30,78.6,294,"ACC开,3D定位,天线正常",内蒙古自治区通辽市开鲁县,121.607134,43.664741,1170.9464595345344,294
786,786,786,,2017-04-24 21:17:30,73.7,295,"ACC开,3D定位,天线正常",内蒙古自治区通辽市开鲁县,121.622123,43.663821,1210.0213478811565,295
787,787,787,,2017-04-24 21:18:30,68.0,295,"ACC开,3D定位,天线正常",内蒙古自治区通辽市开鲁县,121.636871,43.664208,1187.0890868795561,295
788,788,788,,2017-04-24 21:19:30,66.8,296,"ACC开,3D定位,天线正常",内蒙古自治区通辽市开鲁县,121.65144,43.661795,1202.253077484798,296
789,789,789,,2017-04-24 21:20:30,72.3,297,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县,距七家子苗圃 约519米",121.664603,43.657022999999995,1184.4066144019257,297
790,790,790,,2017-04-24 21:21:30,63.3,297,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县,距七家子苗圃 约708米",121.678901,43.654423,1186.0458585521494,297
791,791,791,,2017-04-24 21:22:30,60.5,298,"ACC开,3D定位,天线正常",内蒙古自治区通辽市开鲁县,121.693055,43.654329,1138.7590651451878,298
792,792,792,,2017-04-24 21:23:30,65.8,298,"ACC开,3D定位,天线正常",内蒙古自治区通辽市开鲁县,121.70733899999999,43.653040000000004,1158.0868930234853,298
793,793,793,,2017-04-24 21:24:30,59.4,299,"ACC开,3D定位,天线正常",内蒙古自治区通辽市开鲁县,121.71910600000001,43.648168,1090.7739176837886,299
794,794,794,,2017-04-24 21:25:30,64.0,299,"ACC开,3D定位,天线正常",内蒙古自治区通辽市开鲁县,121.73015600000001,43.643606,1023.6457607878295,299
795,795,795,,2017-04-24 21:26:30,61.8,300,"ACC开,3D定位,天线正常",内蒙古自治区通辽市科尔沁区,121.742943,43.638753,1161.877224199771,300
796,796,796,,2017-04-24 21:27:30,66.7,301,"ACC开,3D定位,天线正常",内蒙古自治区通辽市科尔沁区,121.75635600000001,43.6346,1174.0479563484505,301
797,797,797,,2017-04-24 21:28:30,76.6,301,"ACC开,3D定位,天线正常",内蒙古自治区通辽市科尔沁区,121.768904,43.628488,1217.278266182539,301
798,798,798,,2017-04-24 21:29:30,78.7,302,"ACC开,3D定位,天线正常",内蒙古自治区通辽市科尔沁区,121.77951000000002,43.621388,1162.7848215348356,302
799,799,799,,2017-04-24 21:30:30,57.2,302,"ACC开,3D定位,天线正常",内蒙古自治区通辽市科尔沁区,121.78968799999998,43.61512800000001,1075.0942246230795,302
800,800,800,,2017-04-24 21:31:30,63.2,303,"ACC开,3D定位,天线正常",内蒙古自治区通辽市科尔沁区,121.80241399999998,43.610879,1128.2244832571255,303
801,801,801,,2017-04-24 21:32:30,65.9,303,"ACC开,3D定位,天线正常",内蒙古自治区通辽市科尔沁区,121.814776,43.606784999999995,1094.4636536095554,303
802,802,802,,2017-04-24 21:33:30,67.7,304,"ACC开,3D定位,天线正常",内蒙古自治区通辽市科尔沁区,121.82611100000001,43.60279600000001,1014.746785391555,304
803,803,803,,2017-04-24 21:34:30,62.0,305,"ACC开,3D定位,天线正常",内蒙古自治区通辽市科尔沁区,121.838305,43.598411,1096.302907995972,305
804,804,804,,2017-04-24 21:35:30,10.7,305,"ACC开,3D定位,天线正常",内蒙古自治区通辽市科尔沁区,121.84734099999999,43.595673,788.7782729455696,305
805,805,805,,2017-04-24 21:36:14,10.7,305,"ACC开,3D定位,天线正常",内蒙古自治区通辽市科尔沁区,121.84765900000001,43.595541,29.51673155830566,305
806,806,806,,2017-04-24 21:37:14,76.9,305,"ACC开,3D定位,天线正常",内蒙古自治区通辽市科尔沁区,121.856559,43.592822999999996,777.851159963657,305
807,807,807,,2017-04-24 21:38:14,71.3,306,"ACC开,3D定位,天线正常",内蒙古自治区通辽市科尔沁区,121.87078000000001,43.588561,1239.4910076011179,306
808,808,808,,2017-04-24 21:39:14,69.4,307,"ACC开,3D定位,天线正常","内蒙古自治区通辽市科尔沁区,距绿然庭 约546米",121.882823,43.583293,1133.136082755646,307
809,809,809,,2017-04-24 21:40:14,66.2,307,"ACC开,3D定位,天线正常","内蒙古自治区通辽市科尔沁区,距少林敖包嘎查 约725米",121.89636100000001,43.580999,1119.8991780318806,307
810,810,810,,2017-04-24 21:41:14,65.1,308,"ACC开,3D定位,天线正常","内蒙古自治区通辽市科尔沁区,距少林敖包嘎查 约503米,距莫力庙嘎查 约709米",121.909749,43.579415000000004,1092.703468924609,308
811,811,811,,2017-04-24 21:42:14,67.1,308,"ACC开,3D定位,天线正常",内蒙古自治区通辽市科尔沁区,121.92016000000001,43.572931,1105.9809987084511,308
812,812,812,,2017-04-24 21:43:14,69.8,309,"ACC开,3D定位,天线正常",内蒙古自治区通辽市科尔沁区,121.932088,43.570155,1009.3087167787683,309
813,813,813,,2017-04-24 21:44:14,57.7,309,"ACC开,3D定位,天线正常",内蒙古自治区通辽市科尔沁区,121.94548600000002,43.567601,1116.156767937329,309
814,814,814,,2017-04-24 21:45:14,66.4,310,"ACC开,3D定位,天线正常",内蒙古自治区通辽市科尔沁区,121.95926599999999,43.567066,1111.820494407614,310
815,815,815,,2017-04-24 21:46:14,61.7,311,"ACC开,3D定位,天线正常",内蒙古自治区通辽市科尔沁区,121.97296100000001,43.567753,1106.019407175951,311
816,816,816,,2017-04-24 21:47:14,59.1,311,"ACC开,3D定位,天线正常","内蒙古自治区通辽市科尔沁区,距稻田嘎查 约275米",121.98688500000002,43.56695300000001,1125.350646791478,311
817,817,817,,2017-04-24 21:48:14,61.2,312,"ACC开,3D定位,天线正常",内蒙古自治区通辽市科尔沁区,122.000796,43.565501,1132.3721937625662,312
818,818,818,,2017-04-24 21:49:14,68.1,312,"ACC开,3D定位,天线正常",内蒙古自治区通辽市科尔沁区,122.01501,43.563455,1167.6271068098972,312
819,819,819,,2017-04-24 21:50:14,68.2,313,"ACC开,3D定位,天线正常",内蒙古自治区通辽市科尔沁区,122.02869299999999,43.567001,1170.8413663811764,313
820,820,820,,2017-04-24 21:51:14,72.5,314,"ACC开,3D定位,天线正常","内蒙古自治区通辽市科尔沁区,距车力花村 约225米,距通辽市科尔沁区丰田镇誉欣养殖场 约591米",122.04140500000001,43.571855,1157.6676288950748,314
821,821,821,,2017-04-24 21:52:14,66.4,314,"ACC开,3D定位,天线正常",内蒙古自治区通辽市科尔沁区,122.054323,43.575426,1113.850526163349,314
822,822,822,,2017-04-24 21:53:14,63.7,315,"ACC开,3D定位,天线正常","内蒙古自治区通辽市科尔沁区,距辽阳村 约641米",122.06708300000001,43.578348,1078.0148915777909,315
823,823,823,,2017-04-24 21:54:14,59.8,315,"ACC开,3D定位,天线正常",内蒙古自治区通辽市科尔沁区,122.080533,43.580846,1118.4595938873817,315
824,824,824,,2017-04-24 21:55:14,68.4,316,"ACC开,3D定位,天线正常","内蒙古自治区通辽市科尔沁区X454,距常家围子村 约209米,距常家村 约665米",122.09206299999998,43.582646000000004,950.0500325706165,316
825,825,825,,2017-04-24 21:56:14,74.6,316,"ACC开,3D定位,天线正常","内蒙古自治区通辽市科尔沁区,距丰田镇集贸市场 约705米",122.10476799999999,43.584371000000004,1041.1633029624359,316
826,826,826,,2017-04-24 21:57:14,59.8,317,"ACC开,3D定位,天线正常",内蒙古自治区通辽市科尔沁区,122.119098,43.584818,1155.2790811964358,317
827,827,827,,2017-04-24 21:58:14,72.7,317,"ACC开,3D定位,天线正常",内蒙古自治区通辽市科尔沁区,122.133051,43.585817999999996,1129.3179878233827,317
828,828,828,,2017-04-24 21:59:14,70.4,318,"ACC开,3D定位,天线正常",内蒙古自治区通辽市科尔沁区,122.14613600000001,43.587705,1074.5775487059122,318
829,829,829,,2017-04-24 22:00:14,62.2,318,"ACC开,3D定位,天线正常",内蒙古自治区通辽市科尔沁区,122.1585,43.58945,1014.520370521093,318
830,830,830,,2017-04-24 22:01:14,57.4,319,"ACC开,3D定位,天线正常","内蒙古自治区通辽市科尔沁区,距三义堂村 约448米",122.17140500000001,43.588522999999995,1044.4557928504694,319
831,831,831,,2017-04-24 22:02:14,51.5,319,"ACC开,3D定位,天线正常","内蒙古自治区通辽市科尔沁区,距通辽市金麦田食品有限公司 约351米,距通辽天主教堂 约505米",122.183325,43.591336,1009.682932379203,319
832,832,832,,2017-04-24 22:03:14,46.3,320,"ACC开,3D定位,天线正常","内蒙古自治区通辽市科尔沁区,距通辽市长河饲料厂 约246米,距通辽市长大饲料厂 约260米",122.19173,43.596564,892.2455866474032,320
833,833,833,,2017-04-24 22:04:14,25.6,320,"ACC开,3D定位,天线正常","内蒙古自治区通辽市科尔沁区G303(集锡线),距通辽市世通粮食收储有限公司 约168米,距通辽市鑫盛塑料制品有限公司 约310米",122.19614299999999,43.59834,406.55437223080133,320
834,834,834,,2017-04-24 22:05:13,16.9,320,"ACC开,3D定位,天线正常","内蒙古自治区通辽市科尔沁区G303(集锡线),距通辽市长大饲料厂 约250米,距腾达农资经销处 约274米",122.192434,43.59731,319.8819428688609,320
835,835,835,,2017-04-24 22:06:13,53.2,320,"ACC开,3D定位,天线正常","内蒙古自治区通辽市科尔沁区,距通辽市世通粮食收储有限公司 约375米,距通辽市鑫盛塑料制品有限公司 约501米",122.196418,43.596463,334.36412527344083,320
836,836,836,,2017-04-24 22:07:13,45.5,321,"ACC开,3D定位,天线正常",内蒙古自治区通辽市科尔沁区,122.20434499999999,43.59193,813.3820056046334,321
837,837,837,,2017-04-24 22:08:13,66.5,321,"ACC开,3D定位,天线正常",内蒙古自治区通辽市科尔沁区,122.21443799999999,43.586538,1010.0727642420973,321
838,838,838,,2017-04-24 22:09:13,61.6,322,"ACC开,3D定位,天线正常","内蒙古自治区通辽市科尔沁区,距肖家窝堡村 约536米",122.217561,43.577841,999.2449584256383,322
839,839,839,,2017-04-24 22:10:13,58.3,322,"ACC开,3D定位,天线正常","内蒙古自治区通辽市科尔沁区,距通辽民航机场公司职工公寓 约383米,距蓝天驾校 约387米",122.21944099999999,43.569345,956.7764827682958,322
840,840,840,,2017-04-24 22:11:13,61.1,323,"ACC开,3D定位,天线正常","内蒙古自治区通辽市科尔沁区G111(京加线),距通辽市科尔沁区国土局建国国土所 约66米,距西艾力村 约87米",122.221763,43.559393,1122.316972478096,323
841,841,841,,2017-04-24 22:12:13,61.8,323,"ACC开,3D定位,天线正常","内蒙古自治区通辽市科尔沁区,距燕顺斋有机食品工厂 约547米,距燕顺齐有机食品工厂 约551米",122.22598500000001,43.552111,878.2954379763027,323
842,842,842,,2017-04-24 22:13:13,20.2,324,"ACC开,3D定位,天线正常",内蒙古自治区通辽市科尔沁区,122.231476,43.545685999999996,840.3837258908452,324
843,843,843,,2017-04-24 22:14:18,0.0,324,"ACC开,3D定位,天线正常",内蒙古自治区通辽市科尔沁区,122.231793,43.544963,84.35623634689598,324
844,844,844,,2017-04-24 22:15:04,8.7,324,"ACC开,3D定位,天线正常",内蒙古自治区通辽市科尔沁区G45(大广高速),122.231706,43.543743,135.83910709464791,324
845,845,845,,2017-04-24 22:15:57,36.6,324,"ACC开,3D定位,天线正常",内蒙古自治区通辽市科尔沁区G45(大广高速),122.231155,43.54176500000001,224.38283164877546,324
846,846,846,,2017-04-24 22:17:03,15.9,324,"ACC开,3D定位,天线正常",内蒙古自治区通辽市科尔沁区G45(大广高速),122.22831599999999,43.54052100000001,267.3918880024803,324
847,847,847,,2017-04-24 22:17:59,36.4,324,"ACC开,3D定位,天线正常",内蒙古自治区通辽市科尔沁区,122.227773,43.535651,543.2860745796207,324
848,848,848,,2017-04-24 22:18:44,58.8,325,"ACC开,3D定位,天线正常",内蒙古自治区通辽市科尔沁区,122.231008,43.538135,379.85765076890436,325
849,849,849,,2017-04-24 22:19:44,69.2,325,"ACC开,3D定位,天线正常","内蒙古自治区通辽市科尔沁区,距通辽市交通局高等级公路管理办公室 约291米,距内蒙古东部区高等级公路管理处 约328米",122.24313500000001,43.542913,1112.5391411838277,325
850,850,850,,2017-04-24 22:20:44,63.9,326,"ACC开,3D定位,天线正常","内蒙古自治区通辽市科尔沁区G45(大广高速),距内蒙古玛拉沁生物科技 约342米,距清河村 约650米",122.25336599999999,43.549976,1138.7429994769461,326
851,851,851,,2017-04-24 22:21:44,72.1,326,"ACC开,3D定位,天线正常",内蒙古自治区通辽市科尔沁区,122.26666999999999,43.553076000000004,1126.208511533544,326
852,852,852,,2017-04-24 22:22:44,79.1,327,"ACC开,3D定位,天线正常",内蒙古自治区通辽市科尔沁区,122.280629,43.553778,1127.6141782539792,327
853,853,853,,2017-04-24 22:23:44,78.5,328,"ACC开,3D定位,天线正常",内蒙古自治区通辽市科尔沁区,122.29344099999999,43.558411,1153.8239242015268,328
854,854,854,,2017-04-24 22:24:44,65.4,328,"ACC开,3D定位,天线正常",内蒙古自治区通辽市科尔沁区G45(大广高速),122.302493,43.566259,1137.3229600770085,328
855,855,855,,2017-04-24 22:25:44,62.7,329,"ACC开,3D定位,天线正常","内蒙古自治区通辽市科尔沁区G45(大广高速),距周家围子村 约597米",122.311623,43.574406,1166.918901227609,329
856,856,856,,2017-04-24 22:26:44,63.5,329,"ACC开,3D定位,天线正常",内蒙古自治区通辽市科尔沁区G45(大广高速),122.321648,43.582109,1177.1948326946037,329
857,857,857,,2017-04-24 22:27:44,64.5,330,"ACC开,3D定位,天线正常","内蒙古自治区通辽市科尔沁区G45(大广高速),距大德泉村 约355米,距玉发超市 约644米",122.33358,43.588555,1198.9030343783563,330
858,858,858,,2017-04-24 22:28:44,68.7,330,"ACC开,3D定位,天线正常",内蒙古自治区通辽市科尔沁区G45(大广高速),122.34454099999999,43.595715999999996,1188.8134897295747,330
859,859,859,,2017-04-24 22:29:44,62.4,331,"ACC开,3D定位,天线正常",内蒙古自治区通辽市科尔沁区G45(大广高速),122.353711,43.603935,1174.940778663956,331
860,860,860,,2017-04-24 22:30:44,62.1,332,"ACC开,3D定位,天线正常",内蒙古自治区通辽市科尔沁区G45(大广高速),122.36263600000001,43.611958,1145.5300371498695,332
861,861,861,,2017-04-24 22:31:44,72.3,332,"ACC开,3D定位,天线正常","内蒙古自治区通辽市科尔沁区G45(大广高速),距广源门窗厂 约299米,距通辽市科尔沁区达林养猪场 约452米",122.37244799999999,43.619308000000004,1136.6152838929136,332
862,862,862,,2017-04-24 22:32:44,72.5,333,"ACC开,3D定位,天线正常",内蒙古自治区通辽市科尔沁区,122.385291,43.623915000000004,1153.7653352718398,333
863,863,863,,2017-04-24 22:33:44,79.5,333,"ACC开,3D定位,天线正常",内蒙古自治区通辽市科尔沁区,122.398633,43.627634,1150.7660156800532,333
864,864,864,,2017-04-24 22:34:44,70.6,334,"ACC开,3D定位,天线正常",内蒙古自治区通辽市科尔沁区,122.41191599999999,43.630448,1113.9383145166144,334
865,865,865,,2017-04-24 22:35:44,55.3,334,"ACC开,3D定位,天线正常","内蒙古自治区通辽市科尔沁区敖西段,距永盛隆村 约705米",122.42573999999999,43.631885,1124.0073749770909,334
866,866,866,,2017-04-24 22:36:44,72.7,335,"ACC开,3D定位,天线正常",内蒙古自治区通辽市科尔沁区,122.439066,43.633065,1080.4845737658559,335
867,867,867,,2017-04-24 22:37:44,77.9,335,"ACC开,3D定位,天线正常",内蒙古自治区通辽市科尔沁区,122.45426,43.63272,1223.4195165702813,335
868,868,868,,2017-04-24 22:38:44,72.1,336,"ACC开,3D定位,天线正常",内蒙古自治区通辽市科尔沁区,122.468441,43.631299,1152.1939179012415,336
869,869,869,,2017-04-24 22:39:44,78.7,337,"ACC开,3D定位,天线正常","内蒙古自治区通辽市科尔沁区,距高家街村 约639米",122.48315,43.630281,1189.225946348149,337
870,870,870,,2017-04-24 22:40:44,77.5,337,"ACC开,3D定位,天线正常","内蒙古自治区通辽市科尔沁区,距高家街村 约592米",122.498351,43.63117800000001,1227.4843958686183,337
871,871,871,,2017-04-24 22:41:44,80.9,338,"ACC开,3D定位,天线正常",内蒙古自治区通辽市科尔沁区,122.51261299999999,43.633981,1189.3806885866695,338
872,872,872,,2017-04-24 22:42:44,74.4,338,"ACC开,3D定位,天线正常",内蒙古自治区通辽市科尔沁区,122.527676,43.636331,1240.0734072066602,338
873,873,873,,2017-04-24 22:43:44,71.1,339,"ACC开,3D定位,天线正常",内蒙古自治区通辽市科尔沁区,122.54270600000001,43.636084999999994,1209.8616708540328,339
874,874,874,,2017-04-24 22:44:44,74.3,340,"ACC开,3D定位,天线正常",内蒙古自治区通辽市科尔沁区,122.557433,43.633811,1211.8661558539588,340
875,875,875,,2017-04-24 22:45:44,71.1,340,"ACC开,3D定位,天线正常",内蒙古自治区通辽市科尔沁区,122.571671,43.631801,1167.473786735624,340
876,876,876,,2017-04-24 22:46:44,64.5,341,"ACC开,3D定位,天线正常",内蒙古自治区通辽市科尔沁区,122.585773,43.63121500000001,1136.8285080141936,341
877,877,877,,2017-04-24 22:47:44,71.5,341,"ACC开,3D定位,天线正常",内蒙古自治区通辽市科尔沁区,122.599345,43.630823,1093.1822393736343,341
878,878,878,,2017-04-24 22:48:44,70.7,342,"ACC开,3D定位,天线正常","内蒙古自治区通辽市科尔沁区,距洪河 约330米",122.6134,43.629068,1147.915585001442,342
879,879,879,,2017-04-24 22:49:44,63.8,342,"ACC开,3D定位,天线正常",内蒙古自治区通辽市科尔沁左翼后旗,122.627253,43.62554,1181.996501431175,342
880,880,880,,2017-04-24 22:50:44,71.3,343,"ACC开,3D定位,天线正常","内蒙古自治区通辽市科尔沁左翼后旗,距新艾勒嘎查 约723米",122.640101,43.622074,1103.6471528307025,343
881,881,881,,2017-04-24 22:51:44,74.1,344,"ACC开,3D定位,天线正常",内蒙古自治区通辽市科尔沁左翼后旗,122.653866,43.619751,1137.7424031368446,344
882,882,882,,2017-04-24 22:52:44,66.1,344,"ACC开,3D定位,天线正常","内蒙古自治区通辽市科尔沁左翼后旗,距苏门辉图艾勒 约22米",122.667521,43.617641,1123.9787024483205,344
883,883,883,,2017-04-24 22:53:44,74.9,345,"ACC开,3D定位,天线正常",内蒙古自治区通辽市科尔沁左翼后旗,122.68043300000001,43.614323,1102.9894117429126,345
884,884,884,,2017-04-24 22:54:44,72.3,345,"ACC开,3D定位,天线正常","内蒙古自治区通辽市科尔沁左翼后旗,距乌兰敖道苏木 约691米",122.69388400000001,43.610221,1175.0515263920304,345
885,885,885,,2017-04-24 22:55:44,67.4,346,"ACC开,3D定位,天线正常",内蒙古自治区通辽市科尔沁左翼后旗,122.707866,43.607718,1159.6190719374172,346
886,886,886,,2017-04-24 22:56:44,78.6,346,"ACC开,3D定位,天线正常",内蒙古自治区通辽市科尔沁左翼后旗,122.722424,43.607065999999996,1174.3694523164188,346
887,887,887,,2017-04-24 22:57:44,71.1,347,"ACC开,3D定位,天线正常",内蒙古自治区通辽市科尔沁左翼后旗,122.736401,43.605515999999994,1138.4926849938004,347
888,888,888,,2017-04-24 22:58:44,69.6,348,"ACC开,3D定位,天线正常",内蒙古自治区通辽市科尔沁左翼后旗,122.75078500000001,43.603493,1179.8186424923733,348
889,889,889,,2017-04-24 22:59:44,66.8,348,"ACC开,3D定位,天线正常",内蒙古自治区通辽市科尔沁左翼后旗,122.765748,43.602818,1207.1582996720983,348
890,890,890,,2017-04-24 23:00:44,64.1,349,"ACC开,3D定位,天线正常",内蒙古自治区通辽市科尔沁左翼后旗,122.77961299999998,43.602470000000004,1117.0914690803386,349
891,891,891,,2017-04-24 23:01:44,63.1,349,"ACC开,3D定位,天线正常",内蒙古自治区通辽市科尔沁左翼后旗,122.793325,43.600676,1121.996927179469,349
892,892,892,,2017-04-24 23:02:44,64.5,350,"ACC开,3D定位,天线正常",内蒙古自治区通辽市科尔沁左翼后旗,122.80693000000001,43.597673,1145.3073863643276,350
