Unnamed: 0,Index,Date and Time,Speed (km/h),Distance traveled (km).1,Longitude,Latitude,Distance traveled (km),Distance_geopy
238,,2017-06-03 03:18:00,0,0,113.156947,29.405203000000004,0,0.14747234403723106
239,,2017-06-03 03:19:00,0,0,113.156944,29.405203999999998,0,0.3111560001749409
240,,2017-06-03 03:20:00,0,0,113.156944,29.405205,0,0.11119508310287099
241,,2017-06-03 03:20:00,0,0,113.156945,29.405206,0,0.14747234260180664
242,,2017-06-03 03:21:00,0,0,113.156944,29.405207,0,0.14747234117591365
243,,2017-06-03 03:22:00,0,0,113.156944,29.405208000000002,0,0.11119508345653306
244,,2017-06-03 03:23:00,0,0,113.156944,29.405207,0,0.11119508345653306
245,,2017-06-03 03:24:00,0,0,113.156945,29.405205,0,0.2425719100237519
246,,2017-06-03 03:25:00,0,0,113.156945,29.405205,0,0.0
247,,2017-06-03 03:25:00,0,0,113.156944,29.405203999999998,0,0.14747234206847978
248,,2017-06-03 03:26:00,0,0,113.156948,29.405199,0,0.6776788328826828
249,,2017-06-03 03:27:00,0,0,113.156948,29.405199,0,0.0
250,,2017-06-03 03:28:00,0,0,113.156947,29.405199,0,0.09686973953026566
251,,2017-06-03 03:29:00,0,0,113.156945,29.405199,0,0.1937394790605313
252,,2017-06-03 03:30:00,0,0,113.156943,29.405198,0,0.22338158457207005
253,,2017-06-03 03:30:00,0,0,113.156943,29.405199,0,0.11119508416385716
254,,2017-06-03 03:31:00,0,0,113.156943,29.405198,0,0.11119508416385716
255,,2017-06-03 03:32:00,0,0,113.15694199999999,29.405198,0,0.09686973925072796
256,,2017-06-03 03:33:00,0,0,113.15694199999999,29.405199,0,0.11119508416385716
257,,2017-06-03 03:34:00,0,0,113.15694099999999,29.4052,0,0.1474723463667542
258,,2017-06-03 03:35:00,0,0,113.15694099999999,29.405199,0,0.11119508345653308
259,,2017-06-03 03:35:00,0,0,113.15694099999999,29.405199,0,0.0
260,,2017-06-03 03:36:00,0,0,113.15694099999999,29.4052,0,0.11119508345653308
261,,2017-06-03 03:37:00,0,0,113.15694099999999,29.40520200000001,0,0.2223901679740523
262,,2017-06-03 03:38:00,0,0,113.156939,29.405201,0,0.22338158068242145
263,,2017-06-03 03:39:00,0,0,113.15693999999999,29.405201,0,0.09686973885694296
264,,2017-06-03 03:40:00,0,0,113.15693700000001,29.40520200000001,0,0.31115600679198097
265,,2017-06-03 03:40:00,0,0,113.15693700000001,29.405203000000004,0,0.11119508310287103
266,,2017-06-03 03:41:00,0,0,113.15693600000002,29.405203000000004,0,0.09686973325402826
267,,2017-06-03 03:42:00,0,0,113.156935,29.405203000000004,0,0.09686973695122213
268,,2017-06-03 03:43:00,0,0,113.15693300000001,29.405203999999998,0,0.22338157744516854
269,,2017-06-03 03:44:00,0,0,113.15693300000001,29.405203999999998,0,0.0
270,,2017-06-03 03:45:00,0,0,113.15693300000001,29.405203000000004,0,0.1111950838101951
271,,2017-06-03 03:45:00,0,0,113.15693600000002,29.405203999999998,0,0.3111560024769772
272,,2017-06-03 03:46:00,0,0,113.15693600000002,29.405205,0,0.11119508310287099
273,,2017-06-03 03:47:00,0,0,113.15693700000001,29.405205,0,0.0968697313483074
274,,2017-06-03 03:48:00,0,0,113.15693600000002,29.405205,0,0.0968697313483074
275,,2017-06-03 03:49:00,0,0,113.15693600000002,29.405203999999998,0,0.11119508310287099
276,,2017-06-03 03:50:00,0,0,113.15693700000001,29.40520200000001,0,0.24257190970044604
