Unnamed: 0,Index,Date and Time,Speed (km/h),Distance traveled (km).1,Status,Position,Latitude,Longitude,Distance traveled (km),Distance_geopy
342,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约178米,距石板滩中学 约269米",111,639708,29,162497,"ACC开,3D定位,天线正常",97253.12142692087
343,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约178米,距石板滩中学 约269米",111,639707,29,162498,"ACC开,3D定位,天线正常",97253.12142692087
344,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约178米,距石板滩中学 约268米",111,639705,29,162498,"ACC开,3D定位,天线正常",0.0
345,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约178米,距石板滩中学 约268米",111,639705,29,162497,"ACC开,3D定位,天线正常",97253.12142692087
346,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约178米,距石板滩中学 约269米",111,639708,29,162496,"ACC开,3D定位,天线正常",97253.12142692087
347,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约178米,距石板滩中学 约269米",111,639708,29,162496,"ACC开,3D定位,天线正常",0.0
348,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约178米,距石板滩中学 约269米",111,639705,29,162496,"ACC开,3D定位,天线正常",0.0
349,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约178米,距石板滩中学 约269米",111,639703,29,162494,"ACC开,3D定位,天线正常",194504.5018861813
350,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约178米,距石板滩中学 约269米",111,639702,29,162494,"ACC开,3D定位,天线正常",0.0
351,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约178米,距石板滩中学 约268米",111,6397,29,162496,"ACC开,3D定位,天线正常",194504.5018861813
352,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约178米,距石板滩中学 约268米",111,6397,29,162496,"ACC开,3D定位,天线正常",0.0
353,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约178米,距石板滩中学 约268米",111,639698,29,162497,"ACC开,3D定位,天线正常",97253.12142692087
354,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约178米,距石板滩中学 约268米",111,639699,29,162497,"ACC开,3D定位,天线正常",0.0
355,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约178米,距石板滩中学 约268米",111,639698,29,1625,"ACC开,3D定位,天线正常",4634343.542686427
356,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约178米,距石板滩中学 约268米",111,639697,29,162502,"ACC开,3D定位,天线正常",4157837.9609120484
357,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约178米,距石板滩中学 约267米",111,639696,29,162504,"ACC开,3D定位,天线正常",194504.5018861813
358,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约178米,距石板滩中学 约267米",111,639694,29,162504,"ACC开,3D定位,天线正常",0.0
359,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约178米,距石板滩中学 约267米",111,639694,29,162505,"ACC开,3D定位,天线正常",97253.12142692338
360,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约178米,距石板滩中学 约267米",111,639696,29,162504,"ACC开,3D定位,天线正常",97253.12142692338
361,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约178米,距石板滩中学 约267米",111,639696,29,162504,"ACC开,3D定位,天线正常",0.0
362,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约178米,距石板滩中学 约267米",111,639689,29,162503,"ACC开,3D定位,天线正常",97253.12142692087
363,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约178米,距石板滩中学 约267米",111,63969,29,162504,"ACC开,3D定位,天线正常",97253.12142692087
364,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约178米,距石板滩中学 约267米",111,639689,29,162506,"ACC开,3D定位,天线正常",194504.5018861813
365,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约178米,距石板滩中学 约267米",111,639689,29,162505,"ACC开,3D定位,天线正常",97253.12142692087
366,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约178米,距石板滩中学 约267米",111,639689,29,162505,"ACC开,3D定位,天线正常",0.0
367,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约178米,距石板滩中学 约267米",111,639691,29,162505,"ACC开,3D定位,天线正常",0.0
368,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约178米,距石板滩中学 约267米",111,639696,29,162504,"ACC开,3D定位,天线正常",97253.12142692338
369,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约178米,距石板滩中学 约267米",111,639697,29,162504,"ACC开,3D定位,天线正常",0.0
370,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约178米,距石板滩中学 约268米",111,639703,29,162497,"ACC开,3D定位,天线正常",680674.257400881
371,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约178米,距石板滩中学 约269米",111,639706,29,162497,"ACC开,3D定位,天线正常",0.0
372,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约178米,距石板滩中学 约268米",111,639706,29,162498,"ACC开,3D定位,天线正常",97253.12142692087
373,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约178米,距石板滩中学 约268米",111,639707,29,162499,"ACC开,3D定位,天线正常",97253.12142692338
374,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约179米,距石板滩中学 约268米",111,639707,29,162501,"ACC开,3D定位,天线正常",194504.5018861813
375,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约179米,距石板滩中学 约268米",111,639709,29,162501,"ACC开,3D定位,天线正常",0.0
376,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约179米,距石板滩中学 约268米",111,63971,29,162501,"ACC开,3D定位,天线正常",0.0
377,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约179米,距石板滩中学 约269米",111,639714,29,162496,"ACC开,3D定位,天线正常",486230.7713893497
378,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约179米,距石板滩中学 约269米",111,639714,29,162496,"ACC开,3D定位,天线正常",0.0
379,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约179米,距石板滩中学 约269米",111,639715,29,162497,"ACC开,3D定位,天线正常",97253.12142692087
380,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约179米,距石板滩中学 约269米",111,639715,29,162497,"ACC开,3D定位,天线正常",0.0
381,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约179米,距石板滩中学 约269米",111,639714,29,162499,"ACC开,3D定位,天线正常",194504.5018861813
382,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约179米,距石板滩中学 约269米",111,639715,29,162501,"ACC开,3D定位,天线正常",194504.5018861813
383,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约179米,距石板滩中学 约269米",111,639717,29,162502,"ACC开,3D定位,天线正常",97253.12142692087
384,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约179米,距石板滩中学 约269米",111,63972,29,162502,"ACC开,3D定位,天线正常",0.0
385,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约179米,距石板滩中学 约269米",111,639721,29,162501,"ACC开,3D定位,天线正常",97253.12142692087
386,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约179米,距石板滩中学 约269米",111,639721,29,162501,"ACC开,3D定位,天线正常",0.0
387,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约180米,距石板滩中学 约269米",111,639725,29,162507,"ACC开,3D定位,天线正常",583457.7509718668
388,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约180米,距石板滩中学 约269米",111,639724,29,162508,"ACC开,3D定位,天线正常",97253.12142692338
389,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约180米,距石板滩中学 约269米",111,639723,29,162509,"ACC开,3D定位,天线正常",97253.12142692087
390,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约180米,距石板滩中学 约269米",111,639724,29,16251,"ACC开,3D定位,天线正常",9186108.226925427
391,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约180米,距石板滩中学 约269米",111,63972,29,162509,"ACC开,3D定位,天线正常",9186108.226925427
392,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约182米,距石板滩中学 约268米",111,639733,29,162523,"ACC开,3D定位,天线正常",1360748.1386558237
393,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约182米,距石板滩中学 约269米",111,639741,29,162517,"ACC开,3D定位,天线正常",583457.750971869
394,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约182米,距石板滩中学 约270米",111,639745,29,162516,"ACC开,3D定位,天线正常",97253.12142692338
395,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约182米,距石板滩中学 约270米",111,639746,29,162516,"ACC开,3D定位,天线正常",0.0
396,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约182米,距石板滩中学 约270米",111,639746,29,162516,"ACC开,3D定位,天线正常",0.0
397,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约182米,距石板滩中学 约270米",111,639745,29,162517,"ACC开,3D定位,天线正常",97253.12142692338
398,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约182米,距石板滩中学 约270米",111,639744,29,162517,"ACC开,3D定位,天线正常",0.0
399,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约179米,距石板滩中学 约269米",111,639714,29,162504,"ACC开,3D定位,天线正常",1263654.5156105058
400,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约179米,距石板滩中学 约268米",111,639709,29,162501,"ACC开,3D定位,天线正常",291752.39962978737
401,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约179米,距石板滩中学 约268米",111,639709,29,162501,"ACC开,3D定位,天线正常",0.0
402,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约179米,距石板滩中学 约268米",111,639708,29,162502,"ACC开,3D定位,天线正常",97253.12142692087
403,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约179米,距石板滩中学 约268米",111,639708,29,162502,"ACC开,3D定位,天线正常",0.0
404,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约179米,距石板滩中学 约268米",111,639707,29,162501,"ACC开,3D定位,天线正常",97253.12142692087
405,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约179米,距石板滩中学 约268米",111,639707,29,162501,"ACC开,3D定位,天线正常",0.0
406,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约179米,距石板滩中学 约268米",111,639706,29,162502,"ACC开,3D定位,天线正常",97253.12142692087
407,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约179米,距石板滩中学 约268米",111,639703,29,162503,"ACC开,3D定位,天线正常",97253.12142692338
408,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约179米,距石板滩中学 约268米",111,639704,29,162504,"ACC开,3D定位,天线正常",97253.12142692087
409,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约179米,距石板滩中学 约268米",111,639711,29,162506,"ACC开,3D定位,天线正常",194504.5018861813
410,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约179米,距石板滩中学 约268米",111,639711,29,162506,"ACC开,3D定位,天线正常",0.0
411,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约180米,距石板滩中学 约269米",111,639722,29,162507,"ACC开,3D定位,天线正常",97253.12142692087
412,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约180米,距石板滩中学 约269米",111,639723,29,162508,"ACC开,3D定位,天线正常",97253.12142692338
413,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约180米,距石板滩中学 约269米",111,639723,29,162507,"ACC开,3D定位,天线正常",97253.12142692338
414,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约180米,距石板滩中学 约269米",111,639722,29,162508,"ACC开,3D定位,天线正常",97253.12142692338
415,0,1970-01-01 00:00:00.000000011,11,"湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约180米,距石板滩中学 约269米",111,639721,29,162508,"ACC开,3D定位,天线正常",0.0
