Unnamed: 0,Date and Time,Speed (km/h),Distance traveled (km).1,Status,Position ,Longitude,Latitude,Distance_geopy,Distance traveled (km)
441,2017-05-05 22:03:00,10,133,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区留园路8号,距三湘五金水暖机电市场A区-1栋 约8米,距长沙龙骧机电设备有限责任公司螺丝超低价批发 约12米",113.0254,28.212152000000003,45.35021788437878,133
442,2017-05-05 22:04:00,8,133,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区东二环二段230,距埃美柯 约12米,距芙蓉区三湘新型阀门批发部 约22米",113.02588,28.212248,48.22917247504734,133
443,2017-05-05 22:04:00,23,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区和顺路20,距和顺园 约2米,距太平洋广告 约25米",113.027115,28.212093,122.23323715876845,134
444,2017-05-05 22:05:00,21,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区紫薇路257号,距月桂社区-5-18栋 约9米,距天天鲜果超市 约27米",113.02949,28.211983,233.03694548582558,134
445,2017-05-05 22:05:00,14,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区紫薇路217号,距芙蓉区火星街道社区卫生服务中心 约6米,距中共火星街道社区卫生服务中心支部委员会 约9米",113.02952,28.211159,91.67189186090408,134
446,2017-05-05 22:06:00,29,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区紫薇路137号,距凌霄社区 约116米,距天泰花园 约29米",113.02943,28.209171,221.23166731620785,134
447,2017-05-05 22:06:00,0,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区凌霄街38,距紫薇公寓 约31米,距湖南省科学技术厅宿舍 约59米",113.02937,28.207813,151.1173367900505,134
448,2017-05-05 22:07:00,0,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区凌霄街38,距紫薇公寓 约31米,距湖南省科学技术厅宿舍 约59米",113.02937,28.207813,0.0,134
449,2017-05-05 22:07:00,25,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区紫薇路70号,距大有商住楼 约15米,距湖南湘龙出租车有限公司的（二队） 约5米",113.02929,28.205793,224.750825517224,134
450,2017-05-05 22:08:00,0,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区紫薇路2号,距大有商住楼 约47米,距大有商住楼-2栋 约19米",113.02929,28.20549,33.692110368121504,134
451,2017-05-05 22:08:00,0,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区紫薇路2号,距大有商住楼 约47米,距大有商住楼-2栋 约19米",113.02929,28.20549,0.0,134
452,2017-05-05 22:09:00,7,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区紫薇路36号,距湖南省金属回收公司-宿舍 约33米,距女人花名妆(紫薇路店) 约41米",113.02958999999998,28.20507000000001,55.184105956342286,134
453,2017-05-05 22:10:00,0,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区金泉街65,距苏南制冷 约61米,距兴湘国际商务大酒店 约86米",113.03027,28.205034,66.75467588239431,134
454,2017-05-05 22:10:00,0,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区金泉街65,距苏南制冷 约61米,距兴湘国际商务大酒店 约86米",113.03027,28.205034,0.0,134
455,2017-05-05 22:11:00,0,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区金泉街65,距苏南制冷 约61米,距兴湘国际商务大酒店 约86米",113.03027,28.205034,0.0,134
456,2017-05-05 22:11:00,0,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区金泉街65,距苏南制冷 约61米,距兴湘国际商务大酒店 约86米",113.03027,28.205034,0.0,134
457,2017-05-05 22:12:00,0,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区金泉街65,距苏南制冷 约61米,距兴湘国际商务大酒店 约86米",113.03027,28.205034,0.0,134
458,2017-05-05 22:12:00,0,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区金泉街65,距苏南制冷 约61米,距兴湘国际商务大酒店 约86米",113.03027,28.205034,0.0,134
459,2017-05-05 22:13:00,0,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区金泉街65,距苏南制冷 约61米,距兴湘国际商务大酒店 约86米",113.03027,28.205034,0.0,134
460,2017-05-05 22:13:00,0,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区金泉街65,距苏南制冷 约61米,距兴湘国际商务大酒店 约86米",113.03027,28.205034,0.0,134
461,2017-05-05 22:14:00,0,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区金泉街65,距苏南制冷 约61米,距兴湘国际商务大酒店 约86米",113.03027,28.205034,0.0,134
462,2017-05-05 22:14:00,0,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区金泉街65,距苏南制冷 约61米,距兴湘国际商务大酒店 约86米",113.03027,28.205034,0.0,134
463,2017-05-05 22:15:00,0,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区金泉街65,距苏南制冷 约61米,距兴湘国际商务大酒店 约86米",113.03027,28.205034,0.0,134
464,2017-05-05 22:15:00,0,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区金泉街65,距苏南制冷 约61米,距兴湘国际商务大酒店 约86米",113.03027,28.205034,0.0,134
465,2017-05-05 22:16:00,0,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区金泉街65,距苏南制冷 约61米,距兴湘国际商务大酒店 约86米",113.03027,28.205034,0.0,134
466,2017-05-05 22:16:00,0,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区金泉街65,距苏南制冷 约61米,距兴湘国际商务大酒店 约86米",113.03027,28.205034,0.0,134
467,2017-05-05 22:17:00,0,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区金泉街65,距苏南制冷 约61米,距兴湘国际商务大酒店 约86米",113.03027,28.205034,0.0,134
468,2017-05-05 22:18:00,0,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区金泉街65,距苏南制冷 约61米,距兴湘国际商务大酒店 约86米",113.03027,28.205034,0.0,134
469,2017-05-05 22:18:00,0,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区金泉街65,距苏南制冷 约61米,距兴湘国际商务大酒店 约86米",113.03027,28.205034,0.0,134
470,2017-05-05 22:22:00,0,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区金泉街65,距苏南制冷 约61米,距兴湘国际商务大酒店 约86米",113.03027,28.205034,0.0,134
471,2017-05-05 22:25:00,0,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区金泉街65,距苏南制冷 约61米,距兴湘国际商务大酒店 约86米",113.03027,28.205034,0.0,134
472,2017-05-05 22:28:00,0,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区金泉街65,距苏南制冷 约61米,距兴湘国际商务大酒店 约86米",113.03027,28.205034,0.0,134
473,2017-05-05 22:31:00,0,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区金泉街65,距苏南制冷 约61米,距兴湘国际商务大酒店 约86米",113.03027,28.205034,0.0,134
474,2017-05-05 22:33:00,0,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区金泉街65,距苏南制冷 约61米,距兴湘国际商务大酒店 约86米",113.03027,28.205034,0.0,134
475,2017-05-05 22:37:00,0,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区金泉街65,距苏南制冷 约61米,距兴湘国际商务大酒店 约86米",113.03027,28.205034,0.0,134
476,2017-05-05 22:40:00,0,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区金泉街65,距苏南制冷 约61米,距兴湘国际商务大酒店 约86米",113.03027,28.205034,0.0,134
477,2017-05-05 22:43:00,0,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区金泉街65,距苏南制冷 约61米,距兴湘国际商务大酒店 约86米",113.03027,28.205034,0.0,134
478,2017-05-05 22:45:00,0,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区金泉街65,距苏南制冷 约61米,距兴湘国际商务大酒店 约86米",113.03027,28.205034,0.0,134
479,2017-05-05 22:48:00,0,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区金泉街65,距苏南制冷 约61米,距兴湘国际商务大酒店 约86米",113.03027,28.205034,0.0,134
480,2017-05-05 22:52:00,0,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区金泉街69号,距长沙市芙蓉区火星幼儿园 约21米,距波波寄卖行 约25米",113.03116,28.20531,92.45502878384441,134
481,2017-05-05 22:54:00,0,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区金泉街69号,距长沙市芙蓉区火星幼儿园 约21米,距波波寄卖行 约25米",113.03116,28.20531,0.0,134
482,2017-05-05 22:54:00,0,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区金泉街69号,距长沙市芙蓉区火星幼儿园 约21米,距波波寄卖行 约25米",113.03116,28.20531,0.0,134
483,2017-05-05 22:56:00,0,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区金泉街69号,距长沙市芙蓉区火星幼儿园 约21米,距波波寄卖行 约25米",113.03116,28.20531,0.0,134
484,2017-05-05 22:57:00,0,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区金泉街69号,距长沙市芙蓉区火星幼儿园 约21米,距波波寄卖行 约25米",113.03116,28.20531,0.0,134
485,2017-05-05 22:57:00,0,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区金泉街69号,距长沙市芙蓉区火星幼儿园 约21米,距波波寄卖行 约25米",113.03116,28.20531,0.0,134
486,2017-05-05 22:58:00,0,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区金泉街69号,距长沙市芙蓉区火星幼儿园 约21米,距波波寄卖行 约25米",113.03116,28.20531,0.0,134
487,2017-05-05 22:59:00,0,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区金泉街69号,距长沙市芙蓉区火星幼儿园 约21米,距波波寄卖行 约25米",113.03116,28.20531,0.0,134
488,2017-05-05 22:59:00,0,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区金泉街69号,距长沙市芙蓉区火星幼儿园 约21米,距波波寄卖行 约25米",113.03116,28.20531,0.0,134
489,2017-05-05 23:00:00,0,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区金泉街69号,距长沙市芙蓉区火星幼儿园 约21米,距波波寄卖行 约25米",113.03116,28.20531,0.0,134
490,2017-05-05 23:00:00,0,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区金泉街69号,距长沙市芙蓉区火星幼儿园 约21米,距波波寄卖行 约25米",113.03116,28.20531,0.0,134
491,2017-05-05 23:03:00,0,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区金泉街69号,距长沙市芙蓉区火星幼儿园 约21米,距波波寄卖行 约25米",113.03116,28.20531,0.0,134
492,2017-05-05 23:03:00,0,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区金泉街69号,距长沙市芙蓉区火星幼儿园 约21米,距波波寄卖行 约25米",113.03116,28.20531,0.0,134
493,2017-05-05 23:04:00,0,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区金泉街69号,距长沙市芙蓉区火星幼儿园 约21米,距波波寄卖行 约25米",113.03116,28.20531,0.0,134
494,2017-05-05 23:04:00,0,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区金泉街69号,距长沙市芙蓉区火星幼儿园 约21米,距波波寄卖行 约25米",113.03116,28.20531,0.0,134
495,2017-05-05 23:05:00,0,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区金泉街69号,距长沙市芙蓉区火星幼儿园 约21米,距波波寄卖行 约25米",113.03116,28.20531,0.0,134
496,2017-05-05 23:05:00,0,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区金泉街69号,距长沙市芙蓉区火星幼儿园 约21米,距波波寄卖行 约25米",113.03116,28.20531,0.0,134
497,2017-05-05 23:06:00,0,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区金泉街69号,距长沙市芙蓉区火星幼儿园 约21米,距波波寄卖行 约25米",113.03116,28.20531,0.0,134
498,2017-05-05 23:06:00,0,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区金泉街69号,距长沙市芙蓉区火星幼儿园 约21米,距波波寄卖行 约25米",113.03116,28.20531,0.0,134
499,2017-05-05 23:07:00,0,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区金泉街69号,距长沙市芙蓉区火星幼儿园 约21米,距波波寄卖行 约25米",113.03116,28.20531,0.0,134
500,2017-05-05 23:07:00,0,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区金泉街69号,距长沙市芙蓉区火星幼儿园 约21米,距波波寄卖行 约25米",113.03116,28.20531,0.0,134
501,2017-05-05 23:08:00,0,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区金泉街69号,距长沙市芙蓉区火星幼儿园 约21米,距波波寄卖行 约25米",113.03116,28.20531,0.0,134
502,2017-05-05 23:08:00,0,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区金泉街69号,距长沙市芙蓉区火星幼儿园 约21米,距波波寄卖行 约25米",113.03116,28.20531,0.0,134
503,2017-05-05 23:09:00,0,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区金泉街69号,距长沙市芙蓉区火星幼儿园 约21米,距波波寄卖行 约25米",113.03116,28.20531,0.0,134
504,2017-05-05 23:11:00,0,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区金泉街69号,距长沙市芙蓉区火星幼儿园 约21米,距波波寄卖行 约25米",113.03116,28.20531,0.0,134
505,2017-05-05 23:15:00,0,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区金泉街69号,距长沙市芙蓉区火星幼儿园 约21米,距波波寄卖行 约25米",113.03116,28.20531,0.0,134
506,2017-05-05 23:18:00,0,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区金泉街69号,距长沙市芙蓉区火星幼儿园 约21米,距波波寄卖行 约25米",113.03116,28.20531,0.0,134
507,2017-05-05 23:21:00,0,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区金泉街69号,距长沙市芙蓉区火星幼儿园 约21米,距波波寄卖行 约25米",113.03116,28.20531,0.0,134
508,2017-05-05 23:24:00,0,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区金泉街69号,距长沙市芙蓉区火星幼儿园 约21米,距波波寄卖行 约25米",113.03116,28.20531,0.0,134
509,2017-05-05 23:28:00,0,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区金泉街69号,距长沙市芙蓉区火星幼儿园 约21米,距波波寄卖行 约25米",113.03116,28.20531,0.0,134
510,2017-05-05 23:31:00,0,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区金泉街69号,距长沙市芙蓉区火星幼儿园 约21米,距波波寄卖行 约25米",113.03116,28.20531,0.0,134
511,2017-05-05 23:34:00,0,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区金泉街69号,距长沙市芙蓉区火星幼儿园 约21米,距波波寄卖行 约25米",113.03116,28.20531,0.0,134
512,2017-05-05 23:37:00,0,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区金泉街69号,距长沙市芙蓉区火星幼儿园 约21米,距波波寄卖行 约25米",113.03116,28.20531,0.0,134
513,2017-05-05 23:41:00,0,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区金泉街69号,距长沙市芙蓉区火星幼儿园 约21米,距波波寄卖行 约25米",113.03116,28.20531,0.0,134
514,2017-05-05 23:44:00,0,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区金泉街69号,距长沙市芙蓉区火星幼儿园 约21米,距波波寄卖行 约25米",113.03116,28.20531,0.0,134
515,2017-05-05 23:47:00,0,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区金泉街69号,距长沙市芙蓉区火星幼儿园 约21米,距波波寄卖行 约25米",113.03116,28.20531,0.0,134
516,2017-05-05 23:51:00,0,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区金泉街69号,距长沙市芙蓉区火星幼儿园 约21米,距波波寄卖行 约25米",113.03116,28.20531,0.0,134
517,2017-05-05 23:54:00,0,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区金泉街69号,距长沙市芙蓉区火星幼儿园 约21米,距波波寄卖行 约25米",113.03116,28.20531,0.0,134
518,2017-05-05 23:57:00,0,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区金泉街69号,距长沙市芙蓉区火星幼儿园 约21米,距波波寄卖行 约25米",113.03116,28.20531,0.0,134
519,2017-05-06 00:00:00,0,134,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区金泉街69号,距长沙市芙蓉区火星幼儿园 约21米,距波波寄卖行 约25米",113.03116,28.20531,0.0,134
